29525	2488	0.02386570743405276
11535	2274	0.02181294964028777
8438	2148	0.02060431654676259
29616	1975	0.01894484412470024
25472	1630	0.015635491606714628
15622	1605	0.01539568345323741
3425	1492	0.014311750599520385
28236	1492	0.014311750599520385
7863	1312	0.012585131894484413
4488	1311	0.012575539568345324
2704	1273	0.012211031175059952
1301	1266	0.01214388489208633
11601	1257	0.012057553956834532
1220	1250	0.011990407673860911
17890	1230	0.011798561151079136
2320	1199	0.011501199040767386
18484	1173	0.011251798561151079
19370	1171	0.011232613908872901
15047	1122	0.010762589928057554
891	1035	0.009928057553956834
9515	1021	0.009793764988009592
21363	946	0.009074340527577938
5246	944	0.00905515587529976
1612	902	0.008652278177458034
134	902	0.008652278177458034
21547	895	0.008585131894484413
15799	863	0.008278177458033572
16276	851	0.008163069544364509
2914	844	0.008095923261390888
18357	837	0.008028776978417267
26419	818	0.00784652278177458
6603	801	0.007683453237410072
25617	699	0.006705035971223022
23892	688	0.006599520383693045
3496	685	0.0065707434052757795
5270	670	0.006426858513189448
16878	664	0.006369304556354916
25486	634	0.006081534772182254
18112	633	0.006071942446043165
12305	629	0.0060335731414868105
30502	620	0.005947242206235012
3861	604	0.005793764988009592
11412	584	0.005601918465227818
27756	583	0.005592326139088729
12121	579	0.005553956834532374
14622	576	0.005525179856115108
12722	576	0.005525179856115108
14278	558	0.005352517985611511
27718	553	0.005304556354916067
686	552	0.005294964028776978
323	542	0.005199040767386091
25819	542	0.005199040767386091
13024	531	0.005093525179856115
8501	526	0.005045563549160671
26189	520	0.004988009592326139
1716	509	0.004882494004796163
18826	501	0.004805755395683453
18536	497	0.004767386091127098
10742	495	0.004748201438848921
23730	494	0.004738609112709832
7176	493	0.004729016786570743
18509	492	0.0047194244604316545
24151	491	0.0047098321342925655
2192	488	0.0046810551558753
20573	487	0.004671462829736211
7227	486	0.004661870503597123
11137	479	0.004594724220623501
3105	466	0.004470023980815347
3284	465	0.004460431654676259
20102	457	0.004383693045563549
8976	447	0.004287769784172662
8449	446	0.004278177458033573
11951	439	0.004211031175059952
30629	437	0.004191846522781774
4370	434	0.0041630695443645085
1843	430	0.004124700239808154
29366	413	0.003961630695443645
21600	404	0.0038752997601918466
9217	402	0.003856115107913669
6640	399	0.0038273381294964028
796	389	0.0037314148681055156
29295	385	0.0036930455635491607
16378	385	0.0036930455635491607
13701	380	0.003645083932853717
10220	374	0.0035875299760191846
5109	373	0.003577937649880096
262	357	0.0034244604316546762
17581	357	0.0034244604316546762
2147	348	0.0033381294964028776
4947	341	0.003270983213429257
3650	337	0.0032326139088729015
3720	337	0.0032326139088729015
1180	335	0.003213429256594724
16397	335	0.003213429256594724
19490	328	0.0031462829736211033
7549	327	0.0031366906474820143
8591	320	0.003069544364508393
22616	312	0.0029928057553956834
8262	312	0.0029928057553956834
26626	309	0.0029640287769784174
3716	304	0.0029160671462829736
14593	304	0.0029160671462829736
16009	300	0.0028776978417266188
8022	299	0.00286810551558753
28830	295	0.002829736211031175
10266	288	0.002762589928057554
2501	285	0.002733812949640288
28430	273	0.002618705035971223
4785	270	0.002589928057553957
9880	264	0.0025323741007194246
19132	257	0.0024652278177458033
17058	255	0.002446043165467626
175	254	0.002436450839328537
6052	250	0.002398081534772182
13644	235	0.002254196642685851
19895	234	0.0022446043165467626
23160	234	0.0022446043165467626
19121	233	0.0022350119904076737
19471	221	0.002119904076738609
3883	216	0.0020719424460431653
5030	215	0.002062350119904077
18178	214	0.002052757793764988
13116	213	0.0020431654676258994
24122	209	0.0020047961630695445
8065	208	0.0019952038369304556
2606	208	0.0019952038369304556
28274	206	0.001976019184652278
11734	205	0.0019664268585131896
7617	203	0.001947242206235012
5594	200	0.0019184652278177458
2482	197	0.0018896882494004797
12945	195	0.0018705035971223023
7318	192	0.001841726618705036
3648	187	0.0017937649880095923
7777	182	0.0017458033573141487
17562	179	0.0017170263788968826
3278	176	0.0016882494004796162
3625	175	0.0016786570743405275
11033	172	0.0016498800959232614
440	171	0.0016402877697841726
23933	170	0.001630695443645084
18879	167	0.0016019184652278178
3080	165	0.0015827338129496403
11928	164	0.0015731414868105516
23668	163	0.001563549160671463
7107	163	0.001563549160671463
2715	162	0.0015539568345323742
9824	156	0.0014964028776978417
21957	150	0.0014388489208633094
28629	150	0.0014388489208633094
25049	149	0.0014292565947242207
11922	149	0.0014292565947242207
117	147	0.0014100719424460432
7954	146	0.0014004796163069545
881	145	0.0013908872901678658
14641	144	0.001381294964028777
18177	144	0.001381294964028777
15016	139	0.0013333333333333333
22893	139	0.0013333333333333333
23644	139	0.0013333333333333333
3738	139	0.0013333333333333333
14863	137	0.0013141486810551559
15999	136	0.0013045563549160671
470	135	0.0012949640287769784
1926	134	0.0012853717026378897
21213	132	0.0012661870503597123
868	131	0.0012565947242206236
10864	130	0.0012470023980815348
9837	128	0.0012278177458033574
621	126	0.0012086330935251798
14873	123	0.0011798561151079136
1189	122	0.001170263788968825
21902	122	0.001170263788968825
27182	122	0.001170263788968825
16350	118	0.00113189448441247
6237	118	0.00113189448441247
25008	117	0.0011223021582733813
24135	115	0.0011031175059952039
10539	111	0.001064748201438849
16035	111	0.001064748201438849
14437	110	0.00105515587529976
1253	110	0.00105515587529976
27586	110	0.00105515587529976
7401	109	0.0010455635491606714
15848	106	0.0010167865707434052
13450	106	0.0010167865707434052
2865	106	0.0010167865707434052
10933	105	0.0010071942446043165
4800	104	0.0009976019184652278
2298	104	0.0009976019184652278
28142	104	0.0009976019184652278
15853	103	0.000988009592326139
281	100	0.0009592326139088729
2225	95	0.0009112709832134292
22451	92	0.0008824940047961631
8842	92	0.0008824940047961631
19042	90	0.0008633093525179857
17021	90	0.0008633093525179857
14176	90	0.0008633093525179857
14613	90	0.0008633093525179857
2647	89	0.0008537170263788969
1328	88	0.0008441247002398081
2875	87	0.0008345323741007194
18644	86	0.0008249400479616307
16305	86	0.0008249400479616307
14776	83	0.0007961630695443645
7217	83	0.0007961630695443645
17279	82	0.0007865707434052758
28205	82	0.0007865707434052758
5486	81	0.0007769784172661871
5318	81	0.0007769784172661871
4101	81	0.0007769784172661871
22059	80	0.0007673860911270983
22333	80	0.0007673860911270983
26526	79	0.0007577937649880096
6396	77	0.0007386091127098321
4108	77	0.0007386091127098321
14402	77	0.0007386091127098321
12292	76	0.0007290167865707434
1156	75	0.0007194244604316547
8430	75	0.0007194244604316547
971	75	0.0007194244604316547
29612	74	0.000709832134292566
24707	74	0.000709832134292566
27134	74	0.000709832134292566
3481	73	0.0007002398081534773
27318	71	0.0006810551558752997
746	70	0.000671462829736211
26959	70	0.000671462829736211
16449	70	0.000671462829736211
8675	69	0.0006618705035971223
23159	69	0.0006618705035971223
24937	69	0.0006618705035971223
23262	68	0.0006522781774580336
3942	67	0.0006426858513189449
6369	66	0.0006330935251798561
8383	65	0.0006235011990407674
1377	65	0.0006235011990407674
12869	65	0.0006235011990407674
826	62	0.0005947242206235012
14818	61	0.0005851318944844124
19941	61	0.0005851318944844124
27695	61	0.0005851318944844124
2402	61	0.0005851318944844124
16921	60	0.0005755395683453237
703	59	0.000565947242206235
7412	59	0.000565947242206235
4451	59	0.000565947242206235
22386	59	0.000565947242206235
25404	58	0.0005563549160671463
5554	57	0.0005467625899280576
11397	57	0.0005467625899280576
1582	57	0.0005467625899280576
7086	57	0.0005467625899280576
18245	54	0.0005179856115107913
30408	53	0.0005083932853717026
14508	53	0.0005083932853717026
13950	53	0.0005083932853717026
20571	52	0.0004988009592326139
1104	52	0.0004988009592326139
27770	52	0.0004988009592326139
8471	52	0.0004988009592326139
11271	52	0.0004988009592326139
20384	52	0.0004988009592326139
2906	51	0.0004892086330935252
13886	51	0.0004892086330935252
12575	51	0.0004892086330935252
14277	50	0.00047961630695443646
17672	50	0.00047961630695443646
3030	50	0.00047961630695443646
27937	50	0.00047961630695443646
27785	49	0.00047002398081534775
15627	49	0.00047002398081534775
2318	49	0.00047002398081534775
20987	49	0.00047002398081534775
6680	48	0.000460431654676259
7150	48	0.000460431654676259
7326	48	0.000460431654676259
8497	48	0.000460431654676259
10636	48	0.000460431654676259
4256	47	0.00045083932853717026
11312	47	0.00045083932853717026
10559	46	0.00044124700239808154
5760	46	0.00044124700239808154
7424	45	0.0004316546762589928
20906	45	0.0004316546762589928
17051	45	0.0004316546762589928
14228	44	0.00042206235011990406
14122	44	0.00042206235011990406
8557	44	0.00042206235011990406
15121	44	0.00042206235011990406
4904	43	0.00041247002398081534
9101	43	0.00041247002398081534
21527	43	0.00041247002398081534
1846	43	0.00041247002398081534
15516	43	0.00041247002398081534
29996	43	0.00041247002398081534
27883	42	0.0004028776978417266
18283	42	0.0004028776978417266
4553	42	0.0004028776978417266
16083	41	0.0003932853717026379
23757	41	0.0003932853717026379
14661	40	0.00038369304556354914
6730	40	0.00038369304556354914
1337	40	0.00038369304556354914
7389	40	0.00038369304556354914
3973	39	0.0003741007194244604
27158	39	0.0003741007194244604
13627	39	0.0003741007194244604
27650	39	0.0003741007194244604
15749	38	0.0003645083932853717
26468	38	0.0003645083932853717
12455	38	0.0003645083932853717
25234	38	0.0003645083932853717
216	37	0.000354916067146283
28612	37	0.000354916067146283
3560	37	0.000354916067146283
21942	36	0.00034532374100719427
7856	36	0.00034532374100719427
25800	36	0.00034532374100719427
11258	36	0.00034532374100719427
26183	35	0.0003357314148681055
993	35	0.0003357314148681055
3480	34	0.0003261390887290168
3528	34	0.0003261390887290168
2010	34	0.0003261390887290168
