29525	3632	0.024229486324216145
11535	3351	0.022354903268845896
8438	3009	0.02007338225483656
29616	2877	0.019192795196797865
15622	2224	0.014836557705136758
25472	2179	0.014536357571714476
3425	2068	0.013795863909272848
28236	1962	0.013088725817211475
1220	1884	0.01256837891927952
1301	1824	0.012168112074716478
17890	1796	0.011981320880587058
15047	1795	0.011974649766511008
4488	1781	0.011881254169446298
2704	1777	0.011854569713142095
11601	1770	0.01180787191460974
21363	1661	0.011080720480320213
7863	1638	0.010927284856571047
18357	1628	0.010860573715810541
18484	1604	0.010700466977985323
16276	1594	0.010633755837224817
2320	1527	0.01018679119412942
9515	1457	0.009719813208805871
19370	1418	0.009459639759839893
6603	1386	0.009246164109406272
5246	1321	0.008812541694462975
891	1316	0.008779186124082721
26419	1193	0.007958639092728486
134	1177	0.007851901267511674
21547	1158	0.007725150100066711
1612	1157	0.007718478985990661
2914	1115	0.007438292194796531
25486	1103	0.0073582388258839225
12305	1094	0.007298198799199467
11412	1085	0.00723815877251501
25819	1075	0.007171447631754503
15799	1063	0.007091394262841895
7176	988	0.006591060707138092
23892	970	0.00647098065376918
16878	967	0.0064509673115410275
686	960	0.006404269513008673
18826	916	0.006110740493662442
11137	898	0.005990660440293529
30502	898	0.005990660440293529
25617	897	0.005983989326217479
5270	889	0.0059306204136090725
14278	884	0.005897264843228819
18509	882	0.005883922615076718
27756	879	0.005863909272848565
26189	878	0.005857238158772515
3861	871	0.00581054036024016
12121	863	0.005757171447631755
3496	860	0.0057371581054036025
18112	800	0.00533689126084056
27718	782	0.0052168112074716475
20102	765	0.0051034022681787855
8501	761	0.005076717811874583
8976	754	0.005030020013342228
30629	752	0.005016677785190127
18536	719	0.004796531020680454
796	693	0.004623082054703136
23730	689	0.004596397598398932
323	687	0.004583055370246831
20573	686	0.004576384256170781
10742	686	0.004576384256170781
1843	682	0.004549699799866577
14622	661	0.004409606404269513
12722	661	0.004409606404269513
29295	645	0.004302868579052702
7227	626	0.004176117411607738
4947	621	0.004142761841227485
11951	619	0.0041294196130753835
3105	617	0.004116077384923283
13024	611	0.004076050700466978
16378	607	0.0040493662441627755
262	590	0.0039359573048699135
1716	586	0.003909272848565711
24151	585	0.00390260173448966
1180	584	0.003895930620413609
14593	561	0.003742494996664443
13701	559	0.0037291527685123418
3284	556	0.0037091394262841896
2192	553	0.0036891260840560373
5109	545	0.0036357571714476316
4370	538	0.0035890593729152767
9217	538	0.0035890593729152767
10220	532	0.0035490326884589727
16397	528	0.00352234823215477
29366	526	0.0035090060040026683
26626	525	0.003502334889926618
3650	515	0.0034356237491661107
8449	513	0.0034222815210140094
7549	511	0.003408939292861908
9880	510	0.003402268178785857
21600	503	0.0033555703802535023
17058	496	0.0033088725817211474
6640	487	0.003248832555036691
3720	486	0.0032421614409606403
16009	459	0.0030620413609072717
24122	455	0.0030353569046030686
19490	448	0.0029886591060707137
8262	437	0.002915276851234156
2501	427	0.002848565710473649
10266	423	0.0028218812541694464
2147	421	0.002808539026017345
19471	411	0.002741827885256838
23160	403	0.002688458972648432
175	400	0.00266844563042028
8022	399	0.0026617745163442295
17581	379	0.0025283522348232153
3716	378	0.002521681120747165
19895	377	0.002515010006671114
5594	366	0.0024416277518345565
19121	366	0.0024416277518345565
18178	362	0.002414943295530354
22616	359	0.0023949299533022016
5030	352	0.0023482321547698467
3648	348	0.0023215476984656436
4785	342	0.0022815210140093396
2606	337	0.002248165443629086
23668	334	0.002228152101400934
28830	333	0.0022214809873248834
6052	331	0.002208138759172782
8591	323	0.0021547698465643763
8065	319	0.0021280853902601736
28430	318	0.0021214142761841227
19132	317	0.002114743162108072
23933	299	0.0019946631087391594
3625	294	0.001961307538358906
13116	292	0.0019479653102068045
11928	277	0.0018478985990660441
2482	277	0.0018478985990660441
7318	276	0.0018412274849899932
3883	271	0.00180787191460974
13644	265	0.0017678452301534357
28274	259	0.0017278185456971315
7617	254	0.001694462975316878
881	252	0.0016811207471647766
12945	250	0.001667778519012675
3080	249	0.0016611074049366244
14641	249	0.0016611074049366244
11734	248	0.0016544362908605737
3278	244	0.0016277518345563708
9837	238	0.0015877251501000666
3738	237	0.001581054036024016
4800	230	0.001534356237491661
18177	228	0.0015210140093395597
440	224	0.0014943295530353568
9824	223	0.0014876584389593062
25049	222	0.0014809873248832555
7107	221	0.0014743162108072048
22893	219	0.0014609739826551033
16035	217	0.001447631754503002
6237	216	0.0014409606404269513
