29525	3607	0.02607155764365739
11535	3577	0.025854716299241055
29616	2954	0.021351644380195156
8438	2644	0.019110950487893026
25472	2195	0.015865558366461873
15622	2182	0.01577159378388146
2704	1980	0.014311528731478135
3425	1909	0.013798337549692808
4488	1847	0.013350198771232382
28236	1825	0.013191181785327069
15047	1721	0.012439465124683772
1301	1715	0.012396096855800506
1220	1698	0.012273220093964582
11601	1574	0.01137694253704373
18484	1501	0.010849295265630646
2320	1451	0.010487893024936754
17890	1422	0.010278279725334297
7863	1368	0.009887965305384893
21363	1347	0.00973617636429346
15799	1329	0.009606071557643658
26419	1282	0.009266353451391398
18357	1242	0.008977231658836285
19370	1192	0.008615829418142392
16878	1180	0.008529092880375858
134	1140	0.008239971087820744
3861	1114	0.00805204192265992
9515	1099	0.007943621250451753
5246	1094	0.007907481026382364
23892	1093	0.007900252981568486
16276	1078	0.007791832309360318
21547	1030	0.007444886158294181
891	988	0.007141308276111312
27756	979	0.007076255872786411
25819	963	0.0069606071557643655
2914	920	0.006649801228767618
25486	914	0.0066064329598843514
1612	889	0.006425731839537405
6603	884	0.006389591615468016
30502	853	0.0061655222262378025
18509	839	0.006064329598843513
11951	804	0.005811348030357788
9217	802	0.005796891940730032
18536	787	0.005688471268521865
686	784	0.005666787134080232
6640	781	0.0056451029996385975
12305	755	0.005457173834477773
20573	754	0.005449945789663896
10742	753	0.005442717744850018
11412	736	0.005319840983014095
8449	727	0.005254788579689194
2192	717	0.005182508131550415
8501	714	0.005160823997108782
26189	713	0.005153595952294904
3496	697	0.005037947235272859
10220	696	0.0050307191904589805
7549	693	0.005009035056017347
29366	693	0.005009035056017347
18112	668	0.004828333935670401
12121	651	0.004705457173834478
7176	650	0.0046982291290206
23730	637	0.004604264546440188
3105	633	0.004575352367184676
323	631	0.004560896277556921
4370	624	0.004510299963859776
11137	605	0.004372967112396097
30629	599	0.0043295988435128295
5270	596	0.004307914709071196
27718	590	0.004264546440187929
8976	589	0.004257318395374052
25617	581	0.004199494036863029
21600	575	0.0041561257679797615
19490	559	0.004040477050957716
5109	556	0.004018792916516082
3650	555	0.004011564871702205
12722	553	0.003997108782074449
18826	519	0.003751355258402602
14278	508	0.003671846765449946
16378	491	0.0035489700036140225
14622	486	0.003512829779544633
1180	480	0.003469461510661366
13024	460	0.003324900614383809
29295	458	0.0033104445247560533
8262	455	0.00328876039031442
7318	454	0.003281532345500542
26626	450	0.0032526201662450307
796	450	0.0032526201662450307
16397	443	0.0032020238525478856
1716	440	0.0031803397181062523
24122	438	0.0031658836284784967
19132	427	0.0030863751355258403
175	423	0.003057462956270329
18178	422	0.003050234911456451
20102	418	0.0030213227322009395
17581	413	0.0029851825081315506
13644	401	0.002898445970365016
2606	399	0.0028839898807372605
4947	398	0.002876761835923383
23160	395	0.002855077701481749
24151	394	0.0028478496566678715
3883	394	0.0028478496566678715
7227	388	0.002804481387784604
9880	379	0.0027394289844597038
1843	376	0.00271774485001807
5030	376	0.00271774485001807
262	372	0.0026888326707625587
3716	366	0.0026454644018792917
3284	361	0.0026093241778099023
2501	355	0.0025659559089266353
11928	350	0.002529815684857246
4785	343	0.0024792193711601013
11734	342	0.0024719913263462233
14593	339	0.00245030719190459
8591	336	0.0024286230574629562
22616	333	0.0024069389230213225
6052	329	0.002378026743765811
23933	327	0.0023635706541380555
13701	322	0.0023274304300686666
3080	319	0.002305746295627033
19895	314	0.0022696060715576435
13116	310	0.002240693892302132
621	310	0.002240693892302132
10266	309	0.0022334658474882545
17058	301	0.002175641488977232
14863	301	0.002175641488977232
12945	298	0.002153957354535598
19471	297	0.0021467293097217205
11922	294	0.0021250451752800868
21957	292	0.002110589085652331
3720	291	0.002103361040838453
2715	291	0.002103361040838453
25008	289	0.0020889049512106974
8065	279	0.002016624503071919
7107	269	0.0019443440549331405
440	268	0.0019371160101192626
24135	268	0.0019371160101192626
3278	264	0.0019082038308637513
5594	264	0.0019082038308637513
25049	261	0.0018865196964221178
2147	259	0.0018720636067943621
